Cand_Name,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Coverage_End_Date,Cand_Street_1,Cand_Street_2,Cand_City,Cand_State,Cand_Zip,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date
"KAPLAN, ANNA",DEM,OPEN,1310032.31,1302535.93,7496.38,0,04/30/2024,2 BARKERS POINT RD,,PORT WASHINGTON,NY,11050,327154.21,772062.81,1099217.02,0,0,7370.39,1106587.41,0,190000,0,190000,0,0,0,13444.9,1044269.18,0,0,0,190000,0,190000,53635.28,0,0,53635.28,14631.47,1052952.13,1044269.18,0,0,04/01/2023
"EHR, PHIL",DEM,CHALLENGER,1144213.37,1113446.33,34126.66,285248.65,10/16/2024,PO BOX 33079,,WASHINGTON ,DC,20033,585342.21,488345.97,1073688.18,0,0,17436.27,1091124.45,0,53000,0,53000,88.92,0,0,0,1073317.33,0,0,0,0,0,0,40129,0,0,40129,0,1050995.45,1073228.41,0,0,07/01/2023
"GOODMAN, HANNAH",LIB,OPEN,0,0,0,0,,310 S MORLAN AVE,,HOLYOKE,CO,80734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"LUTTRELL, JESSICA",REP,CHALLENGER,0,0,0,0,,112180 S 4776 RD,,MULDROW,OK,74948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WEATHERFORD, DOROTHY",PRI,CHALLENGER,0,0,0,0,,3953 WYALUSING AVENUE,,PHILADELPHIA,PA,19104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KASPARIAN, ANA",PRO,CHALLENGER,0,0,0,0,,6230 WILSHIRE BOULEVARD,SUITE 140,WEST HOLLYWOOD,CA,90048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HAMPTON, EDWARD JAMES",REP,OPEN,0,0,0,0,,14254 N 23 PL,,PHOENIX,AZ,85022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MORALES, JOSHUA M",REP,OPEN,0,0,0,0,,PO BOX 143,,CROWNSVILLE,MD,21032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"GOSNELL, MARK STEVEN",DEM,OPEN,0,0,0,0,,6781 NORRIS LANE,,ELKRIDGE,MD,21075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BENNINGTON, SARAH MARIE",REP,CHALLENGER,0,0,0,0,,917 BOB SMITH RD,,SHARPSBURG,GA,30277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SCHNEIDER, DAN",DEM,CHALLENGER,0,0,0,0,,6230 W SUNSET BLVD,,LOS ANGELES,CA,90028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"STAMPER, ZACHARY HEATH",DEM,CHALLENGER,0,0,0,0,,PO BOX 3974,,BRISTOL,TN,37625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"PIVNICK, LAWRENCE A",DEM,CHALLENGER,0,0,0,0,,5169 WALNUT GROVE RD,,MEMPHIS,TN,38117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"RUPLI, DAN",DEM,OPEN,0,0,0,0,,5435 EL CAMINO ,,COLUMBIA ,MD,21044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HARRIS, THOMAS E. 'PINKSTON'",REP,OPEN,0,0,0,0,,2316 MCCULLOH STREET,,BALTIMORE,MD,21217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KERN, ANTHONY",REP,OPEN,210220.97,209771.73,449.24,47000,09/30/2024,5028 W MESCAL ST,,GLENDALE,AZ,85304,133899.56,14141.7,148041.26,8099,0,0,156140.26,0,50000,0,50000,1000,0,0,3080.71,188360.73,0,0,0,3000,0,3000,13612,0,4799,18411,0,137729.26,187360.73,0,0,10/01/2023
"WINN, KATHLEEN",REP,CHALLENGER,286228.13,286327.71,-99.58,95667,09/30/2024,8987 E. TANQUE VERDE,#309-420,TUCSON,AZ,85749,124081.5,17044.03,141125.53,0,0,38395.97,179521.5,0,95667,0,95667,11039.63,0,0,0,259729.86,0,0,0,0,0,0,25597.85,0,0,25597.85,1000,153923.65,248690.23,0,0,10/01/2023
"FRANKS, TRENT",REP,OPEN,644719.34,637206.79,7512.55,600000,09/30/2024,10007 W PINEAIRE DR,,SUN CITY,AZ,85351,42785.79,1926,44711.79,0,0,0,44711.79,0,600000,0,600000,0,0,0,7.55,616605.27,0,0,0,0,0,0,0,0,0,0,20601.52,44711.79,616605.27,0,0,01/01/2024
"ROTHMUND, OTTO ROBERT MR.",IND,CHALLENGER,0,0,0,0,,952 N AMERICAN STREET,,PHILADELPHIA,PA,19123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"YATTONE, JOHN KENNETH",IND,CHALLENGER,0,0,0,0,,7512 W IRWIN AVE,,LAVEEN,AZ,85339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"DOROTHY, DOMINICK",DEM,CHALLENGER,0,0,0,0,,3077 BIRDSALL,APT A,OAKLAND,CA,94619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"GALINSON, LAURA ANN MS.",IND,CHALLENGER,0,0,0,0,,4574 FINLEY AVE.,APT #3,LOS ANGELES,CA,90027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"FRANZESE, DANIEL JOHN",REP,CHALLENGER,1776943.98,1769534.24,15390.61,2541357.57,11/25/2024,3140 S OCEAN BLVD,APT. 207-S,PALM BEACH,FL,33480,368485.1,24160.69,392645.79,2500,1225,228.99,396599.78,0,1379000,0,1379000,1344.2,0,0,0,1748272.89,0,0,0,0,0,0,3587.35,0,0,3587.35,17674,393012.43,1746928.69,7980.87,0,01/01/2023
"MORSE, ANDREA S",DEM,CHALLENGER,273868.12,271446.95,2421.17,0,11/25/2024,705 FOREST AVE,,STATEN ISLAND,NY,10310,182930.06,90938.06,273868.12,0,0,0,273868.12,0,0,0,0,0,0,0,0,268589.95,0,0,0,0,0,0,1992,0,0,1992,865,271876.12,268589.95,0,0,01/01/2024
"COOK, VAUGHN R",OTH,CHALLENGER,91207.02,90395.62,811.4,76072.44,11/30/2024,P.O. BOX 252,,SPRINGVILLE,UT,84663,12950,934.58,13884.58,0,1250,0,15134.58,0,76072.44,0,76072.44,0,0,0,0,90395.62,0,0,0,0,0,0,0,0,0,0,0,15134.58,90395.62,0,0,01/01/2024
"MEHTA, LESLIE",DEM,CHALLENGER,721115.49,720485.06,630.43,20000,11/25/2024,PO BOX 31404,,HENRICO,VA,23294,450121.18,183925.88,634047.06,56750,5000,309.29,696106.35,0,25000,0,25000,0,0,0,9.14,714950.06,0,0,0,5000,0,5000,535,0,0,535,0,695571.35,714950.06,0,0,10/01/2023
"HENDRICKS, JEANNE MARIE",DFL,CHALLENGER,65895.48,57400.81,8674.84,114758.26,10/16/2024,PO BOX 2243,,SAINT CLOUD,MN,56302,15359.34,25044.54,40403.88,15653,0,0,56056.88,0,0,9669.23,9669.23,164.83,0,0,4.54,57342.81,0,0,0,0,0,0,25,0,0,25,33,56031.88,57177.98,180.17,0,11/29/2022
"BELTRAN, JOAQUIN",DEM,CHALLENGER,24287.38,23823.74,463.64,3993,09/30/2024,P.O. BOX 669,,DOWNEY,CA,90241,7755.78,10086.6,17842.38,0,0,0,17842.38,0,6445,0,6445,0,0,0,0,21371.74,0,0,0,2452,0,2452,0,0,0,0,0,17842.38,21371.74,0,0,12/06/2023
"JENKINS, COLBY C",REP,CHALLENGER,506601.55,507811.15,-1209.6,0,09/30/2024,180 N MAIN ST,#1302,ST GEORGE,UT,84770,397662.93,43412.27,441075.2,27500,0,0,468575.2,31006.37,0,0,0,7019.98,0,0,0,475017.52,0,0,0,0,0,0,16463.63,0,0,16463.63,16330,452111.57,467997.54,0,0,10/01/2023
"BROWN, LOLA DENISE",DEM,CHALLENGER,0,0,0,0,,"2136 CLIFF DRIVE, #509",,NASHVILLE,TN,37218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WITTUM, TRES",REP,CHALLENGER,0,0,0,0,,1023 LOOBY CIRCLE,,NASHVILLE,TN,37208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BIRD, ROD JR.",REP,OPEN,1246161.03,1246161.03,0,0,09/11/2024,PO BOX 1776,,ROOSEVELT,UT,84066,145792.67,25268.8,171061.47,0,0,15000,186061.47,0,1014797.46,0,1014797.46,45302.1,0,0,0,1224546.03,0,0,0,0,0,0,0,0,0,0,21615,186061.47,1179243.93,0,0,07/01/2023
"LAWRENCE, CASE MCKAY",REP,OPEN,3128653.64,3128653.64,0,0,09/11/2024,PO BOX 642,,PROVO,UT,84603,357950,4567.64,362517.64,0,0,0,362517.64,0,2747301,0,2747301,18835,0,0,0,3014523.5,0,0,0,20430.15,0,20430.15,72600,0,0,72600,21099.99,289917.64,2995688.5,0,0,01/01/2024
"BABITS, JOSEPH",REP,CHALLENGER,155803.15,155803.15,0,0,09/11/2024,60 MARINER BEACH LN,,VERO BEACH,FL,32963,3750,953,4703,0,0,0,4703,0,151100,0,151100,0.15,0,0,0,155452.15,0,0,0,0,0,0,1,0,0,1,350,4702,155452,0,0,10/01/2023
"HAND, CHUCK",REP,CHALLENGER,57889.06,57889.06,0,0,09/11/2024,382 ROBINSON ROAD,,BUTLER,GA,31006,11860.21,37979.12,49839.33,0,0,5440.52,55279.85,0,0,0,0,2609.21,0,0,0,57539.29,0,0,0,0,0,0,349.77,0,0,349.77,0,54930.08,54930.08,0,0,04/01/2023
"DUGAN, MICHAEL",REP,OPEN,769169.46,769169.46,0,0,09/05/2024,608 ROME STREET,,CARROLLTON,GA,30117,683346.09,21931.45,705277.54,63891.92,0,0,769169.46,0,0,0,0,0,0,0,0,756763.4,0,0,0,0,0,0,11406.06,0,1000,12406.06,0,756763.4,756763.4,0,0,01/01/2024
"AVOURIS, AARON PATRICK",LIB,CHALLENGER,9,1.25,5,0,09/30/2024,5219 SOLAR DR.,,SHELBY TOWNSHIP,MI,48316,0,3,2.75,0,0,0,2.75,6.25,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,5.25,0,1.25,0,01/01/2023
"GIOIA, PHILLIP DR.",REP,CHALLENGER,212,188.7,23.3,0,03/31/2024,330 NORTH SEWARD AVE,,AUBURN,NY,13021,0,50,50,0,0,162,212,0,0,0,0,0,0,0,0,188.7,0,0,0,0,0,0,0,0,0,0,0,212,188.7,0,0,01/01/2024
"MALAMED, ZAK",DEM,OPEN,746841.65,465876.16,280965.49,0,09/30/2024,PO BOX 220421,,GREAT NECK,NY,11022,659084.5,80140.44,739224.94,1500,0,0,740724.94,0,0,0,0,1724.22,0,0,4392.49,304712.06,0,0,0,0,0,0,155514.1,0,0,155514.1,5650,585210.84,302987.84,0,0,04/01/2023
"GANORKAR, MAHESH",UN,CHALLENGER,34771.2,32369.07,-27597.87,,02/21/2024,127 DEER RUN,,PITTSBORO,NC,27312,390,0,390,0,0,0,390,0,34381.2,0,34381.2,0,0,0,0,32369.07,0,0,0,0,0,0,0,0,0,0,0,390,32369.07,-15000,19381.2,01/01/2023
"RIEBE, KATHLEEN",DEM,OPEN,348093.46,346220.17,1873.29,0,02/29/2024,9040 SOUTH GREENHILLS DRIVE,,COTTONWOOD HEIGHTS,UT,84093,192552.5,125604.31,318156.81,25400,3025.53,0,346582.34,0,0,0,0,1511.12,0,0,0,346070.16,0,0,0,0,0,0,0,0,150.01,150.01,0,346432.33,344559.04,0,0,04/01/2023
"MCGRATH, THOMAS PIERCE",NPA,OPEN,18270.91,18270.91,0,0,04/08/2024,610 CALIFORNIA STREET,,HUNTINGTON BEACH,CA,92648,2925.79,1270.46,4196.25,0,0,14074.66,18270.91,0,0,0,0,0,0,0,0,18270.91,0,0,0,0,0,0,0,0,0,0,0,18270.91,18270.91,0,0,11/14/2023
"WIGGINS, CHRISTOPHER BLAKE",DEM,CHALLENGER,1260,2512,426.88,0,02/14/2024,8704 SOUTH SEPULVEDA CODE,#1061,LOS ANGELES,CA,90045,1160,0,1160,0,0,100,1260,0,0,0,0,0,0,0,0,2512,0,0,0,0,0,0,0,0,0,0,0,1260,2512,575.08,0,06/28/2023
"PILIP, MAZI MELESA",REP,OPEN,2988676.57,2895357.29,93319.28,0,09/30/2024,77 BEVERLY RD.,,GREAT NECK,NY,11021,1425258.2,886366.56,2311624.76,495524,0,0,2807148.76,176394.7,0,0,0,5133.11,0,0,0,2785899.32,0,0,63000,0,0,0,30457.97,0,2000,32457.97,14000,2774690.79,2780766.21,0,0,12/01/2023
"MISKUS, DAKOTAH",LIB,CHALLENGER,0,0,0,0,10/27/2024,303 OBERREICH ST,,LAPORTE,IN,46350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/26/2024
"DESVIGNES, ELFREDA",W,CHALLENGER,5623.77,4519.79,1103.98,0,09/30/2024,,,ATLANTA,GA,,2359.42,103,2462.42,0,0,0,2462.42,0,0,0,0,0,0,0,3161.35,0,0,0,0,0,0,0,0,0,0,0,0,2462.42,4519.79,0,0,07/01/2024
"HENRY, WILLIAM E.",LIB,CHALLENGER,0,0,0,0,,2907 WOODMERE LANE,,GOSHEN,IN,46528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KEOUGH, STEVE",DEM,CHALLENGER,28692.87,29040.01,-1056.67,6050.06,02/14/2024,10422 HUEBNER RD.,APT. 2609,SAN ANTONIO,TX,78240,20052.81,1890,21942.81,0,0,700,22642.81,0,6050.06,0,6050.06,0,0,0,0,23790.01,0,0,0,0,0,0,0,0,0,0,5250,22642.81,23790.01,0,0,07/01/2023
"BURROWS, JOHNATHON",DEM,CHALLENGER,0,0,0,0,,PO BOX 33079,,WASHINGTON,DC,200330079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SEMENENKO, MAX",REP,CHALLENGER,960,11293.22,0,0,03/01/2024,6221 TRAINOR CT,,CITRUS HEIGHTS,CA,95610,500,460,960,0,0,0,960,0,0,0,0,0,0,0,0,11059.83,0,0,0,0,0,0,0,0,0,0,233.39,960,11059.83,10333.22,0,01/01/2023
"TORRES, ANN MARIE",REP,CHALLENGER,0,0,0,0,,PO BOX 6012,,KINGSVILLE,TX,78364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SRIVASTAVA, SANDEEP KUMAR",DEM,CHALLENGER,388328.56,373039.58,18881.89,593233.73,10/16/2024,10701 ROGERS ROAD,,FRISCO,TX,75033,114553,21475.56,136028.56,2300,0,0,138328.56,0,250000,0,250000,0,0,0,0,361439.58,0,0,0,0,0,0,11600,0,0,11600,0,126728.56,361439.58,3592.91,0,01/01/2023
"YU, EUGENE CHIN MR.",REP,CHALLENGER,62685.15,41277.41,42433.79,61000,10/16/2024,3784 SATELLITE BLVD STE 201,,DULUTH,GA,30096,55130.41,3054.74,58185.15,0,0,4500,62685.15,0,0,0,0,0,0,0,0,41277.41,0,0,0,0,0,0,0,0,0,0,0,62685.15,41277.41,21026.05,0,01/01/2023
"TORRES, RUTH MS.",DEM,CHALLENGER,37449.13,31050.91,6408.58,16530,10/16/2024,3330 N GALLOWAY AVE,STE 304 PMB 131,MESQUITE,TX,75150,14826.5,7322.63,22149.13,0,0,0,22149.13,0,5300,10000,15300,0,0,0,0,31050.91,0,0,0,0,0,0,0,0,0,0,0,22149.13,31050.91,10.36,0,01/01/2023
"VALLEJO, MICHELLE",DEM,CHALLENGER,2100756.33,2034315,78158.49,100000,10/16/2024,PO BOX 1265,,MISSION,TX,78573,1396844.31,256184.32,1653028.63,391653.23,6079.36,0,2050761.22,40650,0,0,0,9345.11,0,0,0,2011195.84,0,0,0,0,0,0,18119.16,0,1500,19619.16,3500,2031142.06,2001850.73,11717.16,0,01/01/2023
"EPPLER, SAM",DEM,CHALLENGER,1006149.98,887671.86,118478.12,0,10/16/2024,3419 WESMINSTER AVE,BOX 268,DALLAS,TX,75205,858495.72,134843.37,993339.09,12750,0,0,1006089.09,0,0,0,0,60.89,0,0,0,878679.36,0,0,0,0,0,0,4992.5,0,0,4992.5,4000,1001096.59,878618.47,0,0,04/01/2023
"CROCKETT, JASMINE",DEM,INCUMBENT,2838878.62,1447643.83,1544084.16,0,10/16/2024,PO BOX 227235,,DALLAS,TX,75222,919209.98,1227178.71,2146388.69,654554.32,0,0,2800943.01,0,0,0,0,31276.22,0,0,6659.39,1398724.81,0,0,14000,0,0,0,19369.02,0,0,19369.02,15550,2781573.99,1367448.59,152849.37,0,01/01/2023
"MANNION, JOHN W",DEM,CHALLENGER,3555502.38,3098560.99,456941.39,0,10/16/2024,PO BOX 11131,,SYRACUSE,NY,13218,2362310.27,636887.31,2999197.58,486772.18,706.56,0,3486676.32,68556.79,0,0,0,269.27,0,0,0,3063809.6,0,0,0,0,0,0,34271.39,0,400,34671.39,80,3452004.93,3063540.33,0,0,07/13/2023
"PREMPEH, WILLIAM SREBOE",REP,OPEN,40376.61,29722.56,9894.22,4000,10/16/2024,96 BUTLER STREET,3RD FLOOR,PATERSON,NJ,7524,26288,14088.61,40376.61,0,0,0,40376.61,0,0,0,0,0,0,0,0,29722.56,0,0,0,0,0,0,0,0,0,0,0,40376.61,29722.56,29058.91,0,01/01/2023
"STACK, CALEB",REP,OPEN,0,0,0,0,,268 DANIEL STREET,,PLEASANT VIEW,TN,37146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MENENDEZ, ROBERT",IND,INCUMBENT,3872940.29,8202776.38,1537810.95,0,09/30/2024,PO BOX 32248,,NEWARK,NJ,7102,2860687.48,7675.29,2868362.77,507192.53,0,0,3375555.3,161775.68,0,0,0,3398.01,0,0,332211.3,8136855.57,0,0,0,0,0,0,50397,0,15223.81,65620.81,300,3309934.49,8133457.56,5867647.04,0,01/01/2023
"SCHUMAN, GARY",DEM,OPEN,0,0,0,0,,1450 BEDFORD AVE,APT 132,PIKESVILLE,MD,21208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KELLER, MAURA",DEM,OPEN,148815.21,66819.11,82429.42,10000,10/16/2024,115 HELENA COURT,,FAYETTEVILLE,GA,30215,85649.48,35943.85,121593.33,0,0,0,121593.33,0,27121.88,100,27221.88,0,0,0,0,60657.97,0,0,0,0,5945.66,5945.66,0,0,0,0,215.48,121593.33,60657.97,0,0,01/01/2024
"BAKER, MARK",DEM,CHALLENGER,0,350,3422.76,107000,03/31/2024,"6385 OLD NATIONAL HIGHWAY, #120-68",,ATLANTA,GA,30349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,350,3772.76,0,01/01/2023
"FLORES, MAYRA NOHEMI",REP,CHALLENGER,6306399.79,5765905.51,566715.65,0,10/16/2024,PO BOX 516,,LOS INDIOS,TX,785670516,2467552.74,2724643.88,5192196.62,410260,5000,0,5607456.62,676675.12,0,0,0,21251.25,0,0,1016.8,5442064.6,0,0,0,0,0,0,306585.91,0,1700,308285.91,15555,5299170.71,5420813.35,26221.37,0,01/01/2023
"FITZGERALD, KRIS",DEM,CHALLENGER,18066.31,17405.85,411.38,0,05/21/2024,13046 RACE TRACK ROAD,SUITE 248,TAMPA,FL,33626,15438.14,2604.17,18042.31,0,0,0,18042.31,0,0,0,0,0,0,0,24,17405.85,0,0,0,0,0,0,0,0,0,0,0,18042.31,17405.85,0,0,07/01/2023
"NIXON, MICHAEL",REP,CHALLENGER,45778.88,40086.53,5943.35,0,05/01/2024,1079 OJ JOHNSON RD,,NORMAN PARK,GA,31771,35287.88,2191,37478.88,0,0,5300,42778.88,0,0,0,0,3000,0,0,0,40086.53,0,0,0,0,0,0,0,0,0,0,0,42778.88,37086.53,251,0,07/01/2023
"MAIA-CUSICK, SHIRLEY",REP,OPEN,401129.89,394361.76,6768.13,330500,09/30/2024,555 HIGH STREET,STE. 9  NUM. 1080,MT. HOLLY,NJ,8060,33404.6,37225.29,70629.89,0,0,0,70629.89,0,330500,0,330500,0,0,0,0,394361.76,0,0,0,0,0,0,0,0,0,0,0,70629.89,394361.76,0,0,10/12/2023
"CURRY, KELLEN",REP,OPEN,465250.71,395188.51,70062.2,0,09/30/2024,209 GLEN COVE RD,SUITE 630,CARLE PLACE,NY,11514,351143.65,63700.53,414844.18,19606.53,0,20000,454450.71,0,5500,0,5500,300,0,0,5000,309613.51,0,0,0,5500,0,5500,49900,0,20000,69900,10175,384550.71,309313.51,0,0,04/01/2023
"FRATTO, JOHN ROBERT",REP,CHALLENGER,37786.81,34483.42,3303.39,7705,09/30/2024,6305 NAPLES BLVD,STE 1274,NAPLES,FL,34109,25870.79,4211.02,30081.81,0,0,0,30081.81,0,7705,0,7705,0,0,0,0,24583.42,0,0,0,0,0,0,9900,0,0,9900,0,20181.81,24583.42,0,0,02/23/2024
"BENNETT, JIM MR",REP,OPEN,39848.19,39848.19,0,0,09/30/2024,2015 OLD COLUMBUS ROAD,,BOWDON,GA,30108,32034.55,6113.64,38148.19,0,0,1700,39848.19,0,0,0,0,0,0,0,0,38748.43,0,0,1099.76,0,0,0,0,0,0,0,0,39848.19,38748.43,0,0,07/01/2023
"ANTANI, NIRAJ JAIMINI",REP,OPEN,756549.98,756523.55,26.43,149016.62,09/30/2024,8547 WHITE CEDAR DRIVE,UNIT 321,MIAMISBURG,OH,45342,704949.11,14771.88,719720.99,30500,2000,0,752220.99,0,0,0,0,4328.99,0,0,0,747610.55,0,0,2000,0,0,0,5252,0,1000,6252,661,745968.99,743281.56,0,0,10/01/2023
"DAWSON, (DAWSON)",IND,CHALLENGER,0,0,0,0,,25 LAKEVIEW DR,,LOCUST GROVE,GA,30248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CUPPLES, KEVIN",DEM,OPEN,0,0,0,0,,787 TROY CT,,BRICK TOWNSHIP,NJ,8724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CASWELL, CARL B MR",NNE,CHALLENGER,0,0,0,0,,174 PLEASANT STREET,,MARBLEHEAD,MA,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"TOMBERLIN, ERIC THOMAS",RBS,CHALLENGER,0,0,0,0,,3212 REVELATION STREET,,RALEIGH,NC,27610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"PETERSEN, RAYMOND DAVID",REP,CHALLENGER,2831.77,2831.77,0,0,09/30/2024,PO BOX 241719,,SAINT PAUL,MN,55124,0,0,0,0,0,2831.77,2831.77,0,0,0,0,0,0,0,0,2831.77,0,0,0,0,0,0,0,0,0,0,0,2831.77,2831.77,0,0,10/05/2022
"KENNEDY, JOHN PERKINS",DEM,OPEN,11531,11531,0,0,09/30/2024,PO BOX 160488,,NASHVILLE,TN,37216,5775,5756,11531,0,0,0,11531,0,0,0,0,0,0,0,0,11171,0,0,0,0,0,0,40,0,0,40,320,11491,11171,0,0,06/03/2023
"QARNI, ATIF",DEM,OPEN,363301,363301,0,0,06/18/2024,9629 JANET ROSE CT,,MANASSAS VA,VA,20111,286983,26318,313301,0,0,50000,363301,0,0,0,0,0,0,0,0,359811,0,0,0,0,0,0,0,0,0,0,3490,363301,359811,0,0,11/11/2023
"CASTLEBERRY, TERRI",IND,CHALLENGER,0,0,0,0,,3201 HIGGINS DRIVE,,ALBANY,GA,31721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"NAZARINO, SCOTT LOUIS",REP,CHALLENGER,0,0,0,0,,P.O. BOX 31085,,SEATTLE,WA,98103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ALEXANDER, DOUGLAS W.",REP,CHALLENGER,0,0,0,0,,637 SOUTH SHORE DRIVE,,MADISON,WI,53715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BARTOS, PAMELA",IN,CHALLENGER,0,0,0,0,,N9304 ST RD 79,,BOYCEVILLE,WI,54725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"LAM, CLARENCE",DEM,OPEN,913751.78,902645.13,11106.65,50000,09/30/2024,PO BOX 891,,COLUMBIA,MD,21044,747248.5,83218.3,830466.8,33200.98,0,0,863667.78,0,0,50000,50000,84,0,0,0,902395.13,0,0,0,0,0,0,0,0,0,0,250,863667.78,902311.13,0,0,10/01/2023
"MORGAN, ADAM",REP,CHALLENGER,645975.15,643022.11,2953.04,276092.55,09/30/2024,PO BOX 4561,,GREENVILLE,SC,29608,259445.49,95903.35,355348.84,9000,0,500,364848.84,0,275000,0,275000,6125,0,0,1.31,625980.88,0,0,0,0,0,0,13541.23,0,0,13541.23,3500,351307.61,619855.88,0,0,10/01/2023
"ADORNO, JARRETT",IND,CHALLENGER,0,0,0,0,,3525 DECATUR AVE APT 1H,,BRONX,NY,10467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
